t,reliability,latency,availability
998,0.65,3.2,0.55
999,0.65,3.2,0.55
1000,0.95,1.2,0.9
1001,0.95,1.2,0.9
1002,0.95,1.2,0.9
1003,0.95,1.2,0.9
1004,0.95,1.2,0.9
1005,0.95,1.2,0.9
1006,0.95,1.2,0.9
1007,0.95,1.2,0.9
1008,0.95,1.2,0.9
1009,0.95,1.2,0.9
1010,0.95,1.2,0.9
1011,0.95,1.2,0.9
1012,0.95,1.2,0.9
1013,0.95,1.2,0.9
1014,0.95,1.2,0.9
1015,0.95,1.2,0.9
1016,0.95,1.2,0.9
1017,0.95,1.2,0.9
1018,0.95,1.2,0.9
1019,0.95,1.2,0.9
1020,0.95,1.2,0.9
1021,0.95,1.2,0.9
1022,0.95,1.2,0.9
1023,0.95,1.2,0.9
1024,0.95,1.2,0.9
1025,0.95,1.2,0.9
1026,0.95,1.2,0.9
1027,0.95,1.2,0.9
1028,0.95,1.2,0.9
1029,0.95,1.2,0.9
1030,0.95,1.2,0.9
1031,0.95,1.2,0.9
1032,0.95,1.2,0.9
1033,0.95,1.2,0.9
1034,0.95,1.2,0.9
1035,0.95,1.2,0.9
1036,0.95,1.2,0.9
1037,0.95,1.2,0.9
1038,0.95,1.2,0.9
1039,0.95,1.2,0.9
1040,0.95,1.2,0.9
1041,0.95,1.2,0.9
1042,0.95,1.2,0.9
1043,0.95,1.2,0.9
1044,0.95,1.2,0.9
1045,0.95,1.2,0.9
1046,0.95,1.2,0.9
1047,0.95,1.2,0.9
1048,0.95,1.2,0.9
1049,0.95,1.2,0.9
1050,0.95,1.2,0.9
1051,0.95,1.2,0.9
1052,0.95,1.2,0.9
1053,0.95,1.2,0.9
1054,0.95,1.2,0.9
1055,0.95,1.2,0.9
1056,0.95,1.2,0.9
1057,0.95,1.2,0.9
1058,0.95,1.2,0.9
1059,0.95,1.2,0.9
1060,0.95,1.2,0.9
1061,0.95,1.2,0.9
1062,0.95,1.2,0.9
1063,0.95,1.2,0.9
1064,0.95,1.2,0.9
1065,0.95,1.2,0.9
1066,0.95,1.2,0.9
1067,0.95,1.2,0.9
1068,0.95,1.2,0.9
1069,0.95,1.2,0.9
1070,0.95,1.2,0.9
1071,0.95,1.2,0.9
1072,0.95,1.2,0.9
1073,0.95,1.2,0.9
1074,0.95,1.2,0.9
1075,0.95,1.2,0.9
1076,0.95,1.2,0.9
1077,0.95,1.2,0.9
1078,0.95,1.2,0.9
1079,0.95,1.2,0.9
1080,0.95,1.2,0.9
1081,0.95,1.2,0.9
1082,0.95,1.2,0.9
1083,0.95,1.2,0.9
1084,0.95,1.2,0.9
1085,0.95,1.2,0.9
1086,0.95,1.2,0.9
1087,0.95,1.2,0.9
1088,0.95,1.2,0.9
1089,0.95,1.2,0.9
1090,0.95,1.2,0.9
1091,0.95,1.2,0.9
1092,0.95,1.2,0.9
1093,0.95,1.2,0.9
1094,0.95,1.2,0.9
1095,0.95,1.2,0.9
1096,0.95,1.2,0.9
1097,0.95,1.2,0.9
1098,0.95,1.2,0.9
1099,0.95,1.2,0.9
1100,0.95,1.2,0.9
1101,0.95,1.2,0.9
1102,0.95,1.2,0.9
1103,0.95,1.2,0.9
1104,0.95,1.2,0.9
1105,0.95,1.2,0.9
1106,0.95,1.2,0.9
1107,0.95,1.2,0.9
1108,0.95,1.2,0.9
1109,0.95,1.2,0.9
1110,0.95,1.2,0.9
1111,0.95,1.2,0.9
1112,0.95,1.2,0.9
1113,0.95,1.2,0.9
1114,0.95,1.2,0.9
1115,0.95,1.2,0.9
1116,0.95,1.2,0.9
1117,0.95,1.2,0.9
1118,0.95,1.2,0.9
1119,0.95,1.2,0.9
1120,0.95,1.2,0.9
1121,0.95,1.2,0.9
1122,0.95,1.2,0.9
1123,0.95,1.2,0.9
1124,0.95,1.2,0.9
1125,0.95,1.2,0.9
1126,0.95,1.2,0.9
1127,0.95,1.2,0.9
1128,0.95,1.2,0.9
1129,0.95,1.2,0.9
1130,0.95,1.2,0.9
1131,0.95,1.2,0.9
1132,0.95,1.2,0.9
1133,0.95,1.2,0.9
1134,0.95,1.2,0.9
1135,0.95,1.2,0.9
1136,0.95,1.2,0.9
1137,0.95,1.2,0.9
1138,0.95,1.2,0.9
1139,0.95,1.2,0.9
1140,0.95,1.2,0.9
1141,0.95,1.2,0.9
1142,0.95,1.2,0.9
1143,0.95,1.2,0.9
1144,0.95,1.2,0.9
1145,0.95,1.2,0.9
1146,0.95,1.2,0.9
1147,0.95,1.2,0.9
1148,0.95,1.2,0.9
1149,0.95,1.2,0.9
1150,0.95,1.2,0.9
1151,0.95,1.2,0.9
1152,0.95,1.2,0.9
1153,0.95,1.2,0.9
1154,0.95,1.2,0.9
1155,0.95,1.2,0.9
1156,0.95,1.2,0.9
1157,0.95,1.2,0.9
1158,0.95,1.2,0.9
1159,0.95,1.2,0.9
1160,0.95,1.2,0.9
1161,0.95,1.2,0.9
1162,0.95,1.2,0.9
1163,0.95,1.2,0.9
1164,0.95,1.2,0.9
1165,0.95,1.2,0.9
1166,0.95,1.2,0.9
1167,0.95,1.2,0.9
1168,0.95,1.2,0.9
1169,0.95,1.2,0.9
1170,0.95,1.2,0.9
1171,0.95,1.2,0.9
1172,0.95,1.2,0.9
1173,0.95,1.2,0.9
1174,0.95,1.2,0.9
1175,0.95,1.2,0.9
1176,0.95,1.2,0.9
1177,0.95,1.2,0.9
1178,0.95,1.2,0.9
1179,0.95,1.2,0.9
1180,0.95,1.2,0.9
1181,0.95,1.2,0.9
1182,0.95,1.2,0.9
1183,0.95,1.2,0.9
1184,0.95,1.2,0.9
1185,0.95,1.2,0.9
1186,0.95,1.2,0.9
1187,0.95,1.2,0.9
1188,0.95,1.2,0.9
1189,0.95,1.2,0.9
1190,0.95,1.2,0.9
1191,0.95,1.2,0.9
1192,0.95,1.2,0.9
1193,0.95,1.2,0.9
1194,0.95,1.2,0.9
1195,0.95,1.2,0.9
1196,0.95,1.2,0.9
1197,0.95,1.2,0.9
1198,0.95,1.2,0.9
1199,0.95,1.2,0.9
