t,reliability,latency
711,0.7610518188725325,2.343056262142274
712,0.7445444113675754,2.386748239924355
713,0.7257365394310297,2.285894740856199
714,0.7599099730787637,2.12914235321886
715,0.7141049420688379,2.211090281845159
716,0.7192073489163502,2.3962195863497735
717,0.7333230948206959,2.3186619037919107
718,0.715483924675046,2.3215612474028293
719,0.7308646820098923,2.154115400605279
720,0.7364598360934674,2.1775817493233562
721,0.7248344184502318,2.4647483182990957
722,0.7478901055267327,2.344891679978334
723,0.7267909654469588,2.1912017641745782
724,0.7055658716918745,2.2471458639986497
725,0.7454898225745782,2.451194533982033
726,0.7253967822884709,2.319723171308685
727,0.7339343335737903,2.0950201711692626
728,0.7425937515380822,2.48399300536315
729,0.7074877184889571,2.230522396415388
730,0.7551057487419076,2.447990881937699
731,0.7351586261023372,2.3395251897644496
732,0.7068064022649994,2.4783664926389735
733,0.7233966717067016,2.466358755938103
734,0.7522546746559752,2.123804315388765
735,0.7268941860344343,2.3827919623530147
736,0.7583246418348042,2.189292188439449
737,0.7559688713668361,2.3091520311522062
738,0.7048517365869743,2.3733266771039787
739,0.7047937206271735,2.257354129297873
740,0.7291298209944951,2.2931362739946994
741,0.7470290211574874,2.4262161700713705
742,0.7335230549632096,2.4185112180099164
743,0.7344127118902157,2.1751468546636397
744,0.7559597992812168,2.181841421416483
745,0.7070994229111863,2.1513022280321192
746,0.7180229593012059,2.2974169372082116
747,0.7201292909511149,2.357731579835318
748,0.7376863218702809,2.2715026323537773
749,0.7063118331027375,2.1205018781912726
750,0.7422605079571338,2.23923055787721
751,0.7516500271110365,2.3877635529469865
752,0.7267171213096791,2.2782563659217354
753,0.7129494285827322,2.170677740510322
754,0.7417180808998901,2.357940666384379
755,0.7293525671249498,2.2265682623389047
756,0.7339157715159477,2.2664777916592396
757,0.7264821721682011,2.3271050639486206
758,0.7320309234580961,2.3840914119773
759,0.7099025213723675,2.2881572592460873
760,0.7118109628211967,2.4394240203945654
761,0.7378018618347972,2.4740169791739284
762,0.7280095781406561,2.281495823349798
763,0.7421218019264598,2.4274586456357845
764,0.6976070631606763,2.305583800772243
765,0.7017294668888366,2.312458225355343
766,0.695890082714888,2.2149774852048854
767,0.7187862455802645,2.1959006445236406
768,0.7265581887768534,2.5219991246293465
769,0.716828799149502,2.548585586086977
770,0.6996536667822014,2.503833818072616
771,0.7045909267901815,2.2502277577298626
772,0.6909917050163012,2.3874056074396783
773,0.7024443475128316,2.3383971391762874
774,0.7360758429548384,2.387659925275046
775,0.7067206560299197,2.28733203691202
776,0.7129242715560941,2.456053995081925
777,0.7225389109937589,2.19203577566549
778,0.727802768091321,2.4905325723679623
779,0.717341723507497,2.1838025190638786
780,0.7184291461649714,2.3657476640458017
781,0.6923949637421359,2.504364956995573
782,0.7392769124879791,2.3465211988455796
783,0.690586040377414,2.2557730236944833
784,0.7044652015942697,2.178047392606849
785,0.6968516777593643,2.2305143080737055
786,0.7387560539639004,2.539521276086367
787,0.7102059115700794,2.550672244486207
788,0.7167258653171487,2.5200362245530394
789,0.7255018899723168,2.333856169904385
790,0.730582229636818,2.4200960228047474
791,0.695632948362262,2.510939196480045
792,0.7356868534796616,2.510766631188942
793,0.6848499686466253,2.448647915083864
794,0.6858791014879224,2.4864205059665947
795,0.69959288170775,2.3357075375913534
796,0.7128639227154274,2.4882517725633133
797,0.7315948779838278,2.352215698387873
798,0.7229586556296719,2.436142873333639
799,0.7408594668890208,2.2288488206219244
800,0.7340820738820093,2.313420032648886
801,0.7109030938633218,2.513994270675883
802,0.7168419011310643,2.3048730197454272
803,0.6996289124872498,2.253237275804957
804,0.7006450478873404,2.2934796158975788
805,0.7122936978718587,2.4845876796148088
806,0.7335478825246332,2.4351039299462207
807,0.7301719268712017,2.2834889944836503
808,0.6828605885230301,2.2536431520724816
809,0.7021548975241876,2.226633351236575
810,0.6786169095143461,2.2867411562485604
811,0.7083784356891342,2.262051686345518
812,0.6951669534243039,2.464052335833979
813,0.6891763985457413,2.59033725495986
814,0.7016150766374369,2.5162923711106604
815,0.680932023041047,2.3986410088501677
816,0.6990477072252378,2.408436331344703
817,0.7009372622842869,2.500572781778015
818,0.7120921624781517,2.470302582598949
819,0.7037418197938905,2.39847703400003
820,0.7329862249949413,2.314586974178047
821,0.7013969449908991,2.331763133044665
822,0.7276272914197558,2.311029889285831
823,0.7294538336484008,2.6070914858784344
824,0.7032252745126102,2.436435019750548
825,0.7262810433667108,2.589233014550587
826,0.6761117763581111,2.4799910691512204
827,0.7333039657703695,2.2920049512181055
828,0.7267397955277305,2.251831798425895
829,0.7010787576747713,2.457326174012496
830,0.6975814179779014,2.604097081150554
831,0.6899520246006199,2.6360372981199247
832,0.6842513990740858,2.567290883101633
833,0.6743972681571679,2.358171912799221
834,0.6803782617347138,2.2704141579022994
835,0.7263109551609342,2.3323005393357037
836,0.716118274431027,2.405624842939179
837,0.6905742410790011,2.6330307726459945
838,0.6750871988395338,2.4836860275247172
839,0.698968305569266,2.425641176556138
840,0.7099631917789553,2.4170799367582974
841,0.6913634358529706,2.5002276747455863
842,0.6809665186820765,2.5670808281156456
843,0.7075174008018104,2.6294965497482807
844,0.6943484777963685,2.4773333124580983
845,0.6937489901209649,2.549953239933663
846,0.6847313809493097,2.447109407575367
847,0.7266573340486333,2.5461579466474356
848,0.6701298071923543,2.619703777254224
849,0.6914241757438716,2.360939615157729
850,0.6968696576789408,2.5672879147103624
851,0.6790158645555089,2.5313712239113086
852,0.6703811783677762,2.520814299970263
853,0.6717452121676533,2.5698178374048
854,0.7064694523270276,2.3094033646123417
855,0.7013962578990427,2.387220882364857
856,0.7072160042320783,2.4043315528582694
857,0.688913666415742,2.667017514494366
858,0.7007183196287242,2.3216367995166793
859,0.7048956896016788,2.5966326772370674
860,0.7053482601415346,2.360489016073353
861,0.6652093069851517,2.511557843699914
862,0.7160132342375279,2.4252140041772967
863,0.6823506284992538,2.6019392829294112
864,0.6942540725628605,2.3835847823353804
865,0.6907265804496202,2.6929303449873423
866,0.6716134790803873,2.5057668675498785
867,0.6801173270031076,2.5453551718589504
868,0.6750346652260036,2.5101296987758372
869,0.7025939377199442,2.3873657237852464
870,0.6693155997780706,2.414252364117525
871,0.6800804469442671,2.4274123565059313
872,0.7092419162678955,2.316181306060096
873,0.6982263626935749,2.641497309137192
874,0.6795698908744844,2.443637048366827
875,0.6946813461261621,2.5306056420770453
876,0.6892306596164203,2.6414680624390385
877,0.6990916329919203,2.3953532369385266
878,0.6640013144593702,2.4157486294738972
879,0.6648156669151363,2.5327716969854825
880,0.6932995945164421,2.5900738634903138
881,0.6982552868266756,2.4744522289554727
882,0.6967614124228136,2.395920856151574
883,0.6937248478755451,2.446983515861843
884,0.6719164354298939,2.3383557930948213
885,0.6765052992621454,2.699541362769727
886,0.6920652055924215,2.3515639003031454
887,0.6604278155168989,2.58277419968336
888,0.6902284826628416,2.6017812175233166
889,0.7026056446675146,2.6466712938256576
890,0.7003220386605677,2.465449062003971
891,0.7126596864931013,2.6240355291744724
892,0.6884772243857757,2.606353552538132
893,0.7128660317991848,2.5611840392377703
894,0.663118256329762,2.6906385886954975
895,0.7015893265199727,2.70462651037704
896,0.7083720696936222,2.678373741299518
897,0.6931586175013842,2.3731523651043602
898,0.6556707583548078,2.6306778503983486
899,0.6877437320573727,2.5158589367030917
900,0.6685070134048259,2.7376322862651
901,0.6985187030275722,2.6334803369991455
902,0.6590874039830017,2.4895674571444255
903,0.669607308729501,2.5180439317085583
904,0.7033334392576868,2.4229287722852244
905,0.698298818971966,2.4686163148273317
906,0.6736339712702363,2.728650036366156
907,0.6971205499278579,2.3978253019963387
908,0.6680289699909836,2.446362579829319
909,0.7056465751403935,2.453875289883744
910,0.6658280968704556,2.366567636032204
911,0.6874125085274629,2.549164902340926
912,0.664990201418106,2.6759262781306927
913,0.6756761440538785,2.616267884621124
914,0.6568777409056133,2.533488928563338
915,0.6629153802438503,2.4319149198507253
916,0.6806356910201423,2.486768333952621
917,0.6603957571625314,2.684367527671646
918,0.6990210687840905,2.4479352454421717
919,0.6518762624236869,2.756289371433251
920,0.6618296422212236,2.7240386650319435
921,0.6774687490089731,2.439740532618525
922,0.6762315736130547,2.642837972375518
923,0.6956164746574541,2.7422738561175932
924,0.6533972288649221,2.4737171315144884
925,0.6470444534191588,2.74751851653494
926,0.6693861759354172,2.511579775713538
927,0.6966909562135086,2.6814153717511453
928,0.6753523619945544,2.6610575130700798
929,0.645175366280747,2.4874837418700544
930,0.6662155957056706,2.7382853232476756
931,0.6972595197716407,2.6892558840698273
932,0.6815993732944737,2.7153814091465205
933,0.6987578935842825,2.555108213822336
934,0.6602642070011067,2.764032118699917
935,0.6821834614276201,2.7753290060119733
936,0.6959732211673688,2.5663085982156417
937,0.6551011059362983,2.7269264211673834
938,0.6704296442394462,2.7396590988537235
939,0.6579052188003434,2.55920806548401
940,0.6502722987818157,2.6414633854270595
941,0.6559574064837458,2.4525547080326024
942,0.6869129520994856,2.6517347654317844
943,0.6447680156523419,2.517705487251597
944,0.6489461734048301,2.4567046763699834
945,0.67742677697381,2.6345796220109685
946,0.6398296559674028,2.662446490642657
947,0.6794365744448129,2.695508447835913
948,0.6681753093209366,2.5074201391069426
949,0.6810832804797048,2.7295010136843825
950,0.645238657398048,2.7521827871442635
951,0.6406660846465257,2.7469949194384027
952,0.6728114032419459,2.7168922494432564
953,0.6819182741522218,2.7768849408062426
954,0.6735138831839487,2.5271753058170523
955,0.6711872980539886,2.547889051562614
956,0.6448099928009179,2.641555943662871
957,0.6575499706902121,2.6433944375019194
958,0.6914941125650359,2.7471098643999783
959,0.6695036604276766,2.6439429872779674
960,0.6630059897432347,2.6696469655441377
961,0.6641578242622277,2.4858092293923733
962,0.671907546263235,2.6957355063823085
963,0.6387668650828005,2.515731351632052
964,0.6767021539356998,2.679666791246897
965,0.691824579053724,2.5159488071871605
966,0.6434539825493234,2.4900184214915115
967,0.6757047723013141,2.463347422847725
968,0.6658738065720102,2.8201431846921032
969,0.6837157820863168,2.6689528820414647
970,0.6782882668333228,2.6897884535815266
971,0.6848125986349477,2.772752604951444
972,0.6427944192413768,2.582921355356903
973,0.6335753412524912,2.6699926231900926
974,0.6741482952266281,2.7275011225546093
975,0.6408811143777541,2.647209059531817
976,0.6367834015553749,2.8503003257105117
977,0.656249627229891,2.466550211988217
978,0.6605680392161984,2.491479214635797
979,0.6692467680210209,2.7120203860470404
980,0.6572730841005585,2.7320922932155
981,0.6570719600732138,2.6344014853843314
982,0.6691377382829758,2.6713257884823713
983,0.6623279991260883,2.613163592972692
984,0.6601379486585043,2.626033903085504
985,0.6721855299363122,2.5003191631746944
986,0.6375609978605556,2.864938718346396
987,0.6383436370994375,2.4847620203179632
988,0.6434715777708945,2.800078556556431
989,0.6684664828906638,2.6302602352960394
990,0.6335870561506678,2.559847132747803
991,0.6344927350274758,2.7965645157599663
992,0.6834461742488799,2.855612566462022
993,0.6637856816683233,2.5212047899066947
994,0.6341706740638444,2.4906981284506156
995,0.6406665851511979,2.560629635802076
996,0.6373897793553672,2.8457423224058482
997,0.6744011488281253,2.879276186128896
998,0.640389492505954,2.565401253942018
999,0.6800454616148204,2.8034162330002483
1000,0.6650928374889553,2.6058952314556016
1001,0.6391877333242015,2.827159503789524
1002,0.6509642290724175,2.667984445234106
1003,0.656539871553669,2.5335217773239287
1004,0.6404484001592323,2.7095694291472068
1005,0.6313684669769745,2.8497201900718636
1006,0.6383354424329554,2.604219628042391
1007,0.6457239387102253,2.610549324515822
1008,0.6770740203543136,2.662544594271762
1009,0.6723862504535089,2.8780875887259247
1010,0.6485824773802101,2.878652734187139
1011,0.6252744274544066,2.8387677249465475
1012,0.625642172069486,2.8190977395945844
1013,0.6640216229492787,2.5348711869450216
1014,0.6402740585312293,2.874974069572735
1015,0.6730907455315008,2.8008712114694956
1016,0.6207067540799175,2.623670737199101
1017,0.6747129604761725,2.7695052104075755
1018,0.6184645352052329,2.5280384826397824
1019,0.6653877963554574,2.6997716606570688
1020,0.6699144474384832,2.58574861504581
1021,0.6160362464011236,2.6499272457477305
1022,0.6314566918342839,2.8335008584873242
1023,0.6208146901516407,2.6972528979221053
1024,0.6362022784227935,2.533293302480453
1025,0.6658130859252773,2.6139387712035407
1026,0.6494039548658439,2.5349834596540135
1027,0.6165223692632431,2.7333262947946584
1028,0.6352931131181271,2.8890058169030803
1029,0.649434239629583,2.776284766506919
1030,0.6438335361401761,2.679375527582069
1031,0.6597123879137721,2.6691749709133124
1032,0.61260870469758,2.5587358688872825
1033,0.6367974150587561,2.6364579651396904
1034,0.6686925635089624,2.6738266917520126
1035,0.6249212165333831,2.6535433862801834
1036,0.637313942741998,2.9178576345845673
1037,0.6154980268040813,2.9128242084825686
1038,0.6366333057782524,2.613870252352764
1039,0.6321614252244807,2.6908978485835364
1040,0.6390775114867179,2.650489108733654
1041,0.6134274323890382,2.6498509747271832
1042,0.6238508285277069,2.7483633671644183
1043,0.6112465335680454,2.694047337467522
1044,0.6487917616719654,2.9423250403381584
1045,0.6130302277593913,2.638901510548669
1046,0.633396898856563,2.7380902232358455
1047,0.6651581047017351,2.7631290837777533
1048,0.6548031168837707,2.6412054813488735
1049,0.6372393654593788,2.801640111487355
1050,0.6525011719045072,2.79211544452964
1051,0.6621842091249456,2.9216852455910933
1052,0.6529571852348589,2.9053485852861005
1053,0.6276660614333023,2.7274097617767614
1054,0.635604376794081,2.6151766623775834
1055,0.6187026993283249,2.8337652075267408
1056,0.6343986410001259,2.6128036565740484
1057,0.6368518057541457,2.8369651604690227
1058,0.6545209739169019,2.858797092533753
1059,0.6112543666846144,2.6138091177121794
1060,0.6543853795554289,2.886737003280601
1061,0.6122358218012803,2.786506304589586
1062,0.6476689417761525,2.711443653519942
1063,0.6406002030143148,2.6652703492503833
1064,0.6398566496294955,2.9173118803801548
1065,0.6547770465809304,2.9417697850733933
1066,0.6110455187321684,2.606338408398858
1067,0.6545839857175779,2.7022401071714457
1068,0.6435343228935098,2.707211179471942
1069,0.6420699355829234,2.8990310796245886
1070,0.6051096763955107,2.651089964513978
1071,0.6519714541652261,2.8545798103742688
1072,0.6158441093824881,2.8301662560971534
1073,0.6084332519896534,2.8741683812012755
1074,0.6284529370324018,2.9144326063949784
1075,0.6502208892988147,2.9993810628290505
1076,0.6545785150781809,2.8588309932382066
1077,0.6511713535048833,2.985148802164392
1078,0.607338007700211,2.7069904262551243
1079,0.6168719170782179,2.6442858506019915
1080,0.6442983151517864,2.7052785547504663
1081,0.6260344402642394,2.6821941228751918
1082,0.5979809249004683,2.6911631734838237
1083,0.6280739521713683,2.6818804165138213
1084,0.6490545238142027,2.916420882231802
1085,0.6319666532049976,2.8143550174154637
1086,0.632331655292125,2.8266221496135664
1087,0.6455387346413689,2.91807936137434
1088,0.6141987714030255,2.7808183890884886
1089,0.5992939808283249,2.8096927647403693
1090,0.5978592242602977,2.926700943155013
1091,0.6248485706825446,2.862177116921772
1092,0.6525510981542945,2.8786717070512733
1093,0.6092881563798729,3.018587072489317
1094,0.6222507344439056,2.902121586739002
1095,0.6327530562706218,2.8709561423194954
1096,0.6141441408497199,2.7997622375800733
1097,0.6269918802763002,2.9541258872140577
1098,0.63929884720974,2.6634224120716543
1099,0.6448928041914539,3.0197341840131435
1100,0.6236104192517364,2.9589238922716974
1101,0.6237429003873356,2.7097037576004395
1102,0.6071336583269062,2.8575003766075966
1103,0.6170877579151477,2.738460594657293
1104,0.6060746883826192,3.0412082732330386
1105,0.6037820261453528,2.9443441732137607
1106,0.6150075839211857,2.729101440452181
1107,0.6035160761623312,2.7682753862223026
1108,0.6368950346933865,2.9086658896939728
1109,0.6124679991920073,2.7729836044331724
1110,0.6030058710785025,2.8665133381506633
1111,0.5924218951361273,2.984775720124842
1112,0.6449669541590117,2.8431893605369063
1113,0.6427269835815054,2.6996123885100105
1114,0.6242397155296242,2.7312757887082006
1115,0.6407844944619868,2.682007934670129
1116,0.6411929446349213,2.9291047823238063
1117,0.5952805302921571,2.6942127706897474
1118,0.6080129019953677,3.046717880045476
1119,0.6045458170691723,2.938511472210298
1120,0.6445848387735468,3.038387852485372
1121,0.6230008861890826,2.9144128066312955
1122,0.6346206546008747,2.941942112731257
1123,0.6163741674324968,2.969938868192932
1124,0.5856333053378513,3.0606071266857713
1125,0.6075489501032534,2.8279411949098923
1126,0.5871442015023253,2.7757420564427737
1127,0.5845695285640146,3.062424087376674
1128,0.6136162909095146,2.7848032695652516
1129,0.6333271117910289,2.997540877693433
1130,0.6280343002741221,2.740977831558205
1131,0.6140242346534103,2.960761086841491
1132,0.6207726273493895,3.092846957404536
1133,0.6092754684495043,2.7956253918322354
1134,0.5855047882759222,2.7250429754892416
1135,0.5978008935240879,2.8199367412123384
1136,0.6047207476269914,3.0346457988867006
1137,0.6269296810976314,3.0396008699980097
1138,0.6379385603551939,2.8498576046113135
1139,0.6245464077753042,2.7935182545082586
1140,0.6202666536644695,2.7372659259772814
1141,0.6109803847029862,3.0831543263772567
1142,0.5812929325109808,2.920160446102523
1143,0.5995468353235803,2.930297422362701
1144,0.5848638569991198,2.8860321998377647
1145,0.5979594563825803,2.9260895626691594
1146,0.6372697221014263,3.0245370425212377
1147,0.630350896259764,2.8869313632128453
1148,0.610862844670458,2.7977508855548447
1149,0.5939797263757911,2.745958089602923
1150,0.5778602321221403,2.8953767092300073
1151,0.6246521376132086,2.9944529451271324
1152,0.5940117804663918,2.930670784931358
1153,0.5775103074956194,2.7501796986192066
1154,0.6208212297126248,3.018962355011921
1155,0.6304558313998702,3.107577901803082
1156,0.6189188835827878,2.97786068163458
1157,0.5814656105981039,2.9549239129884093
1158,0.6069568526077896,3.0537192700371194
1159,0.5877100054082441,3.0703076690919997
1160,0.592143365460363,2.740772916036939
1161,0.6057062817238258,2.903495354127665
1162,0.621408971879557,3.056196689674726
1163,0.5764661789738843,2.997476413913534
1164,0.5915257337518934,3.082474010437543
1165,0.5784985502121157,2.850031835030834
1166,0.6231026463831736,2.9644791442841587
1167,0.6263779477038487,2.9866891324757456
1168,0.6306043578170125,3.1151356757125948
1169,0.5724492402079324,2.8923285360764965
1170,0.6198884411634938,2.8322819664722205
1171,0.6111111969983053,2.9601476280294414
1172,0.6172481223324225,2.9229187077467085
1173,0.6060149664174327,3.145505050879884
1174,0.5814659015915895,3.049379317755241
1175,0.6074173526892516,2.888982835500107
1176,0.6121011480680222,2.871950496336066
1177,0.60660235788939,2.9415091479040143
1178,0.5795372842971116,2.775361210455572
1179,0.6189857284379663,2.903616863471573
1180,0.5778083086181237,2.880355463397944
1181,0.5769658798221098,2.7890829720010797
1182,0.625092452234354,3.1090266712994907
1183,0.6133835685544639,2.833611118643132
1184,0.6241790597199255,3.0729114198085816
1185,0.5821128053668843,2.8198030765131756
1186,0.5856630427764803,2.9535936817336177
1187,0.6143947676357816,2.7866763113784505
1188,0.5833318080716722,2.967537309038334
1189,0.6203775880285786,3.007675024443605
1190,0.5897767906667492,2.8178726368663116
1191,0.5742622743889931,3.070280174787963
1192,0.5726679269334061,2.9230970761394053
1193,0.5933143306737165,2.912489221574543
1194,0.5734904240273679,3.118878026203118
1195,0.6043092925017072,3.1657252494416883
1196,0.6239553931285252,2.9140377038893406
1197,0.5775701071115013,3.1404323244893617
1198,0.6056047090509127,3.13800492390832
1199,0.5972142278186091,3.104274775356783
